10000;Rolli  Pfandartikel;;St;ST
100000;Ferrero Kinder Mix Ostern Minis;;Pck 156g;PCK;4008400315720
10001;F-Btl. 16x7x32 Sichtfenster gebleic;ht;Pck 500St;PCK
100027;DZ-Serv.chestnut 40x40 3lg 1/4 DU 1;74085;Pck 250St;PCK;7321011740857;7321031740851
100028;DZ-Serv.honey 40x40 3lg 1/4 DU 1741;65;Pck 250St;PCK;7321011741656;7321031741650
100029;DZ-Serv.mellow rose 40x40 3lg 1/4 D;U 174174;Pck 250St;PCK;7321011741748;7321031741742
10003;Monin Fruchtpüree-mix Erdbeere;;Fl 1,0Ltr;FL;3052910033125;3052910433130
100031;DZ-Serv.Royal mandarin 40x40 3lg 1/;4 DU 174227;Pck 250St;PCK;7321011742271;7321031742275
100033;DZ-Serv.Royal cream 40x40 3lg 1/4 D;U 174226;Pck 250St;PCK;7321011742264;7321031742268
100038;DZ-Serv.Royal white 40x40 3lg 1/4 D;U 174225;Pck 250St;PCK;7321011742257;7321031742251
10004;Monin Fruchtpüree Passionsfrucht;;Fl 1,0Ltr;FL;3052910033156;3052910433154
100054;DL-Serv.honey 40x40 DU 174161;;Pck 50St;PCK;7321011741618;7321031741612
100057;DL-Serv.Lina mellow rose 40x40 DU 1;74248;Pck 50St;PCK;7321011742486;7321031742480
100059;Elegance-Serv.Lily chestnut 40x40 D;U 174388;Pck 40St;PCK;7321011743889;7321031743883
10006;Handseife mild  flüssig 5kg HM-OS F;reja;Kan 5kg;KAN;4040571000128;4040571100064
100078;Dessert Noccio Schoko-Haselnuss MWS; 1800;Be 800g;BE;4028900018006;4028900118003
100079;Milchpudding Vanille MWS 1805;;Be 800g;BE;4028900018051;4028900118058
100080;Grieß-Dessert MWS 1810;;Be 800g;BE;4028900018105;4028900118102
100104;DC-Tischl.Tete a T.mellow rose 0,4x;24m DU 175616;Pck 1St;PCK;7321011756162;7321031756166
100105;DC-Tischl.Tete a T.schwarz/greige 0;,4x24m DU 174638;Pck 1St;PCK;7321011746385;7321031746389
100106;DC-Tischl.Tete a T.chestnut/honey 0;,4x24m DU 174451;Pck 1St;PCK;7321011744510;7321031744514
100107;DC-Tischl.Tete a T.plum/soft violet; 0,4x24m DU 174452;Pck 1St;PCK;7321011744527;7321031744521
100108;DC-Tischl.Tete a T.slate/mint blue ;0,4x24m DU 174453;Pck 1St;PCK;7321011744534;7321031744538
100110;DC-Tischl.Tete a T.Line greige 0,4x;24m DU 174322;Pck 1St;PCK;7321011743223;7321031743227
100111;DC-Tischl.Tete a T.Lina mellow rose; 0,4x24m DU 174323;Pck 1St;PCK;7321011743230;7321031743234
100136;DC-Mitteld.mellow rose 84x84 DU 175;615;Pck 20St;PCK;7321011756155;7321031756159
100138;Vegeta Würzmischg.m. Gemüse FS 3017;49;Eim 5kg;EIM;3850104962448
100139;DC-Mitteld.chestnut/honey 84x84 DU ;174454;Pck 20St;PCK;7321011744541;7321031744545
10014;Wascharm komplett # 01-240050-1;;St;ST
100140;Tomaten sonnengetrocknet FS 341714;;Gl 370ml;GL;4008194341714;4008194741712
100141;Weisse Riesenbohnen gebacken in Tom;atensauce FS 331067;Ds 280g;DS;4008194331067;4008194731065
100142;DC-Mitteld.plum/soft violet 84x84 D;U 174455;Pck 20St;PCK;7321011744558;7321031744552
100143;Weisse Riesenbohnen gebacken in Tom;atensauce FS 331029;Ds 850g;DS;4008194331029;4008194731027
100145;SAVA Djuwetsch m. Reis FS 278034;;Ds 425ml;DS;4008194278034;4008194678032
100146;SAVA Sarma vegetarische Krautwickel; FS 278232;Ds 425ml;DS;4008194278232;4008194678230
100147;DC-Mitteld.Lina mellow rose 84x84 D;U 174298;Pck 20St;PCK;7321011742981;7321031742985
100149;SAVA Serbische Bohnensuppe vegetar.; FS 278331;Ds 425ml;DS;4008194278331;4008194678339
100152;SAVA Tomatensuppe m. Einlage FS 278;133;Ds 425ml;DS;4008194278133;4008194678131
100163;TK Eis Osterei Premium BIG 21108;;Ktn 12x100ml St;KTN;5420065001241
10017;TK Gänsekeulen ungarisch 850g Ktn 1;8x850g;kg;KG
100172;Champignon Scheiben 5mm küchenf.;;Btl 1kg;BTL;4002250009099
100173;Eisbergsalat geschnitten 20mm;;Btl 1kg;BTL;4002250250309
100174;Endivie geschnitten 6mm;;Btl 1kg;BTL
100175;Gurken Scheiben m. Schale 5mm;;Btl 1kg;BTL
100176;Karotten Stifte;;Btl 1kg;BTL;4002250258503
100177;Kohlrabi Stifte 5mm;;Btl 1kg;BTL;4002250030246
